INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,1,2025-01-27,3,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,84.22,DAM,99
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,1,2025-01-27,9,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,101.85,DAM,99
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,1,2025-01-27,20,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,98.66,DAM,99
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,1,2025-01-27,23,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,93.42,DAM,99
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,1,2025-01-27,1,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,81.84,DAM,99
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,1,2025-01-27,5,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,91.12,DAM,99
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,1,2025-01-27,6,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,96.21,DAM,99
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,1,2025-01-27,7,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,103.69,DAM,99
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,1,2025-01-27,24,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,91.7,DAM,99
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,1,2025-01-27,17,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,94.59,DAM,99
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,1,2025-01-27,10,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,94.87,DAM,99
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,1,2025-01-27,8,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,105.37,DAM,99
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,1,2025-01-27,12,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,85.46,DAM,99
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,1,2025-01-27,18,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,98.62,DAM,99
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,1,2025-01-27,21,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,97.93,DAM,99
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,1,2025-01-27,22,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,95.97,DAM,99
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,1,2025-01-27,2,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,82.44,DAM,99
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,1,2025-01-27,4,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,86.03,DAM,99
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,1,2025-01-27,16,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,86.2,DAM,99
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,1,2025-01-27,2,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,559.88,DAM,100
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,1,2025-01-27,6,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,702.13,DAM,100
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,1,2025-01-27,7,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,739.93,DAM,100
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,1,2025-01-27,17,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,657.11,DAM,100
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,1,2025-01-27,23,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,611.69,DAM,100
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,1,2025-01-27,11,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,591.45,DAM,100
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,1,2025-01-27,15,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,556.19,DAM,100
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,1,2025-01-27,9,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,660.93,DAM,100
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,1,2025-01-27,14,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,552.21,DAM,100
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,1,2025-01-27,19,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,693.1,DAM,100
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,1,2025-01-27,18,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,695.85,DAM,100
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,1,2025-01-27,22,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,636.58,DAM,100
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,1,2025-01-27,4,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,597.93,DAM,100
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,1,2025-01-27,8,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,714.9,DAM,100
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,1,2025-01-27,10,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,615.49,DAM,100
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,1,2025-01-27,12,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,571.81,DAM,100
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,1,2025-01-27,13,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,556.04,DAM,100
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,1,2025-01-27,20,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,685.26,DAM,100
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,1,2025-01-27,21,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,663.91,DAM,100
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,1,2025-01-27,24,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,596.11,DAM,100
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,1,2025-01-27,3,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,571.89,DAM,100
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,1,2025-01-27,5,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,643.39,DAM,100
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,1,2025-01-27,16,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,591.33,DAM,100
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,1,2025-01-27,1,0,DAM,WALC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,562.84,DAM,100
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,1,2025-01-27,3,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,406.4,DAM,101
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,1,2025-01-27,12,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,388.4,DAM,101
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,1,2025-01-27,2,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,398.51,DAM,101
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,1,2025-01-27,1,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,400.27,DAM,101
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,1,2025-01-27,24,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,423.33,DAM,101
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,1,2025-01-27,18,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,499.57,DAM,101
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,1,2025-01-27,11,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,402.6,DAM,101
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,1,2025-01-27,9,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,452.58,DAM,101
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,1,2025-01-27,7,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,531.33,DAM,101
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,1,2025-01-27,23,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,433.9,DAM,101
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,1,2025-01-27,22,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,449.98,DAM,101
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,1,2025-01-27,14,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,375.38,DAM,101
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,1,2025-01-27,5,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,459.03,DAM,101
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,1,2025-01-27,20,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,486.83,DAM,101
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,1,2025-01-27,16,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,418.57,DAM,101
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,1,2025-01-27,8,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,499.09,DAM,101
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,1,2025-01-27,4,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,424.11,DAM,101
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,1,2025-01-27,21,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,470.36,DAM,101
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,1,2025-01-27,19,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,495.23,DAM,101
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,1,2025-01-27,13,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,376.86,DAM,101
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,1,2025-01-27,6,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,504.45,DAM,101
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,1,2025-01-27,17,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,473.99,DAM,101
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,1,2025-01-27,15,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,383.09,DAM,101
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,1,2025-01-27,10,0,DAM,WALCAEPCO,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,420.9,DAM,101
2025-01-27T19:00:00-00:00,2025-01-27T20:00:00-00:00,1,2025-01-27,12,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,183.41,DAM,102
2025-01-27T10:00:00-00:00,2025-01-27T11:00:00-00:00,1,2025-01-27,3,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,165.5,DAM,102
2025-01-27T11:00:00-00:00,2025-01-27T12:00:00-00:00,1,2025-01-27,4,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,173.82,DAM,102
2025-01-27T08:00:00-00:00,2025-01-27T09:00:00-00:00,1,2025-01-27,1,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,162.57,DAM,102
2025-01-28T00:00:00-00:00,2025-01-28T01:00:00-00:00,1,2025-01-27,17,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,183.12,DAM,102
2025-01-27T23:00:00-00:00,2025-01-28T00:00:00-00:00,1,2025-01-27,16,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,172.77,DAM,102
2025-01-27T15:00:00-00:00,2025-01-27T16:00:00-00:00,1,2025-01-27,8,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,215.81,DAM,102
2025-01-27T18:00:00-00:00,2025-01-27T19:00:00-00:00,1,2025-01-27,11,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,188.85,DAM,102
2025-01-28T05:00:00-00:00,2025-01-28T06:00:00-00:00,1,2025-01-27,22,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,186.6,DAM,102
2025-01-28T02:00:00-00:00,2025-01-28T03:00:00-00:00,1,2025-01-27,19,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,197.87,DAM,102
2025-01-27T09:00:00-00:00,2025-01-27T10:00:00-00:00,1,2025-01-27,2,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,161.37,DAM,102
2025-01-27T14:00:00-00:00,2025-01-27T15:00:00-00:00,1,2025-01-27,7,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,208.59,DAM,102
2025-01-28T04:00:00-00:00,2025-01-28T05:00:00-00:00,1,2025-01-27,21,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,193.54,DAM,102
2025-01-27T20:00:00-00:00,2025-01-27T21:00:00-00:00,1,2025-01-27,13,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,179.19,DAM,102
2025-01-27T12:00:00-00:00,2025-01-27T13:00:00-00:00,1,2025-01-27,5,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,184.36,DAM,102
2025-01-27T17:00:00-00:00,2025-01-27T18:00:00-00:00,1,2025-01-27,10,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,194.59,DAM,102
2025-01-27T13:00:00-00:00,2025-01-27T14:00:00-00:00,1,2025-01-27,6,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,197.68,DAM,102
2025-01-28T07:00:00-00:00,2025-01-28T08:00:00-00:00,1,2025-01-27,24,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,172.78,DAM,102
2025-01-28T03:00:00-00:00,2025-01-28T04:00:00-00:00,1,2025-01-27,20,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,198.42,DAM,102
2025-01-28T01:00:00-00:00,2025-01-28T02:00:00-00:00,1,2025-01-27,18,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,196.28,DAM,102
2025-01-28T06:00:00-00:00,2025-01-28T07:00:00-00:00,1,2025-01-27,23,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,177.79,DAM,102
2025-01-27T16:00:00-00:00,2025-01-27T17:00:00-00:00,1,2025-01-27,9,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,208.35,DAM,102
2025-01-27T22:00:00-00:00,2025-01-27T23:00:00-00:00,1,2025-01-27,15,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,173.11,DAM,102
2025-01-27T21:00:00-00:00,2025-01-27T22:00:00-00:00,1,2025-01-27,14,0,DAM,WALCDSW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,176.83,DAM,102
2025-01-27T08:15:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,2,RTM,AVA,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1412.73,RTPD,103
2025-01-27T08:30:00-00:00,2025-01-27T08:45:00-00:00,0,2025-01-27,1,3,RTM,AVA,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1406.74,RTPD,103
2025-01-27T08:00:00-00:00,2025-01-27T08:15:00-00:00,0,2025-01-27,1,1,RTM,AVA,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1418.26,RTPD,103
2025-01-27T08:45:00-00:00,2025-01-27T09:00:00-00:00,0,2025-01-27,1,4,RTM,AVA,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1407.61,RTPD,103
2025-01-27T08:20:00-00:00,2025-01-27T08:25:00-00:00,0,2025-01-27,1,5,RTM,AVA,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1414.41,RTD,104
2025-01-27T08:00:00-00:00,2025-01-27T08:05:00-00:00,0,2025-01-27,1,1,RTM,AVA,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1419.23,RTD,104
2025-01-27T08:10:00-00:00,2025-01-27T08:15:00-00:00,0,2025-01-27,1,3,RTM,AVA,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1414.7,RTD,104
2025-01-27T08:25:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,6,RTM,AVA,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1412.74,RTD,104
2025-01-27T08:05:00-00:00,2025-01-27T08:10:00-00:00,0,2025-01-27,1,2,RTM,AVA,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1416.84,RTD,104
2025-01-27T08:15:00-00:00,2025-01-27T08:20:00-00:00,0,2025-01-27,1,4,RTM,AVA,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1416.14,RTD,104
2025-01-27T08:45:00-00:00,2025-01-27T09:00:00-00:00,0,2025-01-27,1,4,RTM,AVRN,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,0,RTPD,105
2025-01-27T08:00:00-00:00,2025-01-27T08:15:00-00:00,0,2025-01-27,1,1,RTM,AVRN,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,0,RTPD,105
2025-01-27T08:15:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,2,RTM,AVRN,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,0,RTPD,105
2025-01-27T08:30:00-00:00,2025-01-27T08:45:00-00:00,0,2025-01-27,1,3,RTM,AVRN,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,0,RTPD,105
2025-01-27T08:20:00-00:00,2025-01-27T08:25:00-00:00,0,2025-01-27,1,5,RTM,AVRN,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,0,RTD,106
2025-01-27T08:05:00-00:00,2025-01-27T08:10:00-00:00,0,2025-01-27,1,2,RTM,AVRN,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,0,RTD,106
2025-01-27T08:15:00-00:00,2025-01-27T08:20:00-00:00,0,2025-01-27,1,4,RTM,AVRN,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,0,RTD,106
2025-01-27T08:25:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,6,RTM,AVRN,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,0,RTD,106
2025-01-27T08:00:00-00:00,2025-01-27T08:05:00-00:00,0,2025-01-27,1,1,RTM,AVRN,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,0,RTD,106
2025-01-27T08:10:00-00:00,2025-01-27T08:15:00-00:00,0,2025-01-27,1,3,RTM,AVRN,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,0,RTD,106
2025-01-27T08:30:00-00:00,2025-01-27T08:45:00-00:00,0,2025-01-27,1,3,RTM,AZPS,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,3317.41,RTPD,107
2025-01-27T08:00:00-00:00,2025-01-27T08:15:00-00:00,0,2025-01-27,1,1,RTM,AZPS,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,3312.47,RTPD,107
2025-01-27T08:15:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,2,RTM,AZPS,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,3321.37,RTPD,107
2025-01-27T08:45:00-00:00,2025-01-27T09:00:00-00:00,0,2025-01-27,1,4,RTM,AZPS,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,3310.88,RTPD,107
2025-01-27T08:05:00-00:00,2025-01-27T08:10:00-00:00,0,2025-01-27,1,2,RTM,AZPS,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,3323.92,RTD,108
2025-01-27T08:25:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,6,RTM,AZPS,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,3318.23,RTD,108
2025-01-27T08:00:00-00:00,2025-01-27T08:05:00-00:00,0,2025-01-27,1,1,RTM,AZPS,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,3326.5,RTD,108
2025-01-27T08:10:00-00:00,2025-01-27T08:15:00-00:00,0,2025-01-27,1,3,RTM,AZPS,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,3323.03,RTD,108
2025-01-27T08:20:00-00:00,2025-01-27T08:25:00-00:00,0,2025-01-27,1,5,RTM,AZPS,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,3319.66,RTD,108
2025-01-27T08:15:00-00:00,2025-01-27T08:20:00-00:00,0,2025-01-27,1,4,RTM,AZPS,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,3320.69,RTD,108
2025-01-27T08:00:00-00:00,2025-01-27T08:15:00-00:00,0,2025-01-27,1,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1594.16,RTPD,109
2025-01-27T08:30:00-00:00,2025-01-27T08:45:00-00:00,0,2025-01-27,1,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1583.29,RTPD,109
2025-01-27T08:45:00-00:00,2025-01-27T09:00:00-00:00,0,2025-01-27,1,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1560.42,RTPD,109
2025-01-27T08:15:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1594.86,RTPD,109
2025-01-27T08:15:00-00:00,2025-01-27T08:20:00-00:00,0,2025-01-27,1,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1589.47,RTD,110
2025-01-27T08:00:00-00:00,2025-01-27T08:05:00-00:00,0,2025-01-27,1,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1595.16,RTD,110
2025-01-27T08:20:00-00:00,2025-01-27T08:25:00-00:00,0,2025-01-27,1,5,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1586.65,RTD,110
2025-01-27T08:25:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,6,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1582.94,RTD,110
2025-01-27T08:05:00-00:00,2025-01-27T08:10:00-00:00,0,2025-01-27,1,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1591.6,RTD,110
2025-01-27T08:10:00-00:00,2025-01-27T08:15:00-00:00,0,2025-01-27,1,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1588.45,RTD,110
2025-01-27T08:30:00-00:00,2025-01-27T08:45:00-00:00,0,2025-01-27,1,3,RTM,BANCMID,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,234.74,RTPD,111
2025-01-27T08:15:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,2,RTM,BANCMID,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,236.89,RTPD,111
2025-01-27T08:45:00-00:00,2025-01-27T09:00:00-00:00,0,2025-01-27,1,4,RTM,BANCMID,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,232.41,RTPD,111
2025-01-27T08:00:00-00:00,2025-01-27T08:15:00-00:00,0,2025-01-27,1,1,RTM,BANCMID,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,237.42,RTPD,111
2025-01-27T08:00:00-00:00,2025-01-27T08:05:00-00:00,0,2025-01-27,1,1,RTM,BANCMID,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,238.78,RTD,112
2025-01-27T08:25:00-00:00,2025-01-27T08:30:00-00:00,0,2025-01-27,1,6,RTM,BANCMID,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,235.48,RTD,112
2025-01-27T08:20:00-00:00,2025-01-27T08:25:00-00:00,0,2025-01-27,1,5,RTM,BANCMID,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,236.16,RTD,112
